_id,법원소재지,사건번호,소재지및내역
658d35530b3dec65eea417b3,서울서부지방법원,서울서부지방법원\n2023타경1322,"서울특별시 은평구 증산로 291, 6층606호 (증산동,디오반)\n[집합건물 철근콘크리트구조 14.46㎡]"
658d35530b3dec65eea417b5,서울서부지방법원,서울서부지방법원\n2023타경1346,"서울특별시 은평구 통일로 1034, 판매시설동 1층120호 (진관동,은평스카이뷰자이)\n[집합건물 철근콘크리트구조 44.32㎡]"
658d35530b3dec65eea417b7,서울서부지방법원,서울서부지방법원\n2023타경1377,"서울특별시 은평구 통일로 1034, 판매시설동 1층127호 (진관동,은평스카이뷰자이)\n[집합건물 철근콘크리트구조 45.2㎡]"
658d35530b3dec65eea417b9,서울서부지방법원,서울서부지방법원\n2023타경1438\n2023타경1797\n(중복),"서울특별시 은평구 갈현로33길 24, 101동 4층405호 (갈현동,갈현동현대아파트)\n[집합건물 철근콘크리트벽식조 84.87㎡ 갑구 4번 5분의 1 양성자지분 전부]"
658d35530b3dec65eea417bb,서울서부지방법원,서울서부지방법원\n2023타경1469\n2023타경2233\n(중복),"서울특별시 은평구 백련산로2길 19, 106동 7층706호 (응암동,백련산힐스테이트1차)\n[집합건물 철근콘크리트구조 59.63㎡]"
658d35530b3dec65eea417bd,서울서부지방법원,서울서부지방법원\n2023타경1513,"서울특별시 마포구 동교로52길 4, 1층1호\n[집합건물 벽 돌 조 34.59㎡]"
658d35530b3dec65eea417bf,서울서부지방법원,서울서부지방법원\n2023타경1643,"서울특별시 은평구 갈현로33길 24, 102동 1층101호 (갈현동,갈현동현대아파트)\n[집합건물 철근콘크리트벽식조 59.25㎡]"
658d35530b3dec65eea417c1,서울서부지방법원,서울서부지방법원\n2023타경1674,"서울특별시 은평구 연서로17길 40-15, 2층204호 (갈현동,나비드빌)\n[집합건물 철근콘크리트구조 27.735㎡]"
658d35530b3dec65eea417c3,서울서부지방법원,서울서부지방법원\n2023타경1728,"서울특별시 서대문구 신촌로3가길 12, 9층902호 (창천동,엘케이타운)\n[집합건물 철근콘크리트구조 28.13㎡]"
658d35530b3dec65eea417c5,서울서부지방법원,서울서부지방법원\n2023타경1759,"서울특별시 마포구 월드컵로30나길 13-1, 3층301호 (성산동,용주하이츠맨션)\n[집합건물 철근콘크리트조 75.64㎡]"
658d35530b3dec65eea417c7,서울서부지방법원,서울서부지방법원\n2023타경1773,"서울특별시 은평구 응암로29길 11-17, 지하층2호 (응암동,현대아트빌라)\n[집합건물 철근콘크리트조 38.34㎡]"
658d35530b3dec65eea417c9,서울서부지방법원,서울서부지방법원\n2023타경1919,"서울특별시 은평구 증산로 237-1, 7층701호 (증산동,월드메르시안아파트)\n[집합건물 철근콘크리트조 80.33㎡]"
658d35530b3dec65eea417cb,서울서부지방법원,서울서부지방법원\n2023타경2073,"서울특별시 마포구 모래내로9길 3, 106동 1103호 (성산동,월드컵아이파크)\n[집합건물 철근콘크리트구조 94.320㎡]"
658d35530b3dec65eea417cd,서울서부지방법원,서울서부지방법원\n2023타경2097,"서울특별시 마포구 양화로3길 45, 3층 301호 (합정동,합정두레아파트)\n[집합건물 철근콘크리트조 83.89㎡]"
658d35530b3dec65eea417cf,서울서부지방법원,서울서부지방법원\n2023타경2134,"서울특별시 은평구 진관2로 77, 206동 6층 601호 (진관동,은평뉴타운우물골)\n[집합건물 철근콘크리트구조 6층 69.33㎡ 7층 32.50㎡]"
658d35530b3dec65eea417d1,서울서부지방법원,서울서부지방법원\n2023타경2431,"서울특별시 용산구 한강대로 366, 4층 비410호 (동자동, 트윈시티남산)\n[집합건물 철골철근콘크리트구조 29.61㎡]"
658d35530b3dec65eea417d3,서울서부지방법원,서울서부지방법원\n2023타경50263,서울특별시 은평구 진관동 396\n[토지 잡종지 19061㎡]
658d35530b3dec65eea417d5,서울서부지방법원,서울서부지방법원\n2023타경50331,"서울특별시 은평구 은평로2길 12-11, 1층102호\n[집합건물 철근콘크리트조 31.62㎡]"
658d35530b3dec65eea417d7,서울서부지방법원,서울서부지방법원\n2023타경50522,서울특별시 마포구 신공덕동 2-116\n[토지 대 73㎡ 갑구 2번 9분의 2 남철희지분 전부]\n서울특별시 마포구 임정로19길 14\n[건물 벽돌조 평슬래브지붕 2층 다가구 용 단독주택(3가구) 1층 42.35㎡ (1가구) 2층 42.35㎡ (1가구) 지층 41.69㎡ (1가구) 옥탑 5.39㎡ (계단실) 갑구 2번 9분의 2 남철희지분 전부]
658d35530b3dec65eea417d9,서울서부지방법원,서울서부지방법원\n2023타경50669,"서울특별시 용산구 두텁바위로 108-21, 2층\n[집합건물 벽돌조 44.55㎡]"
658d35530b3dec65eea417db,서울서부지방법원,서울서부지방법원\n2023타경50782,"서울특별시 은평구 갈현로15길 20, 5층503호 (구산동,디에이치팰리스)\n[집합건물 철근콘크리트구조 29.98㎡]"
658d35530b3dec65eea417dd,서울서부지방법원,서울서부지방법원\n2023타경50867,"서울특별시 마포구 연남로9길 11-11, 5층501호 (연남동,연남아크빌2)\n[집합건물 철근콘크리트구조 72.74㎡]"
658d35530b3dec65eea417df,서울서부지방법원,서울서부지방법원\n2023타경50904,"서울특별시 서대문구 홍제내길 168, 101동 5층501호 (홍제동,남양아파트)\n[집합건물 철근콘크리트조 114.99㎡]"
658d35540b3dec65eea417e1,서울서부지방법원,서울서부지방법원\n2023타경50997,서울특별시 은평구 역촌동 80-57\n[토지 대 138.5㎡]\n서울특별시 은평구 갈현로4길 5-28\n[건물 연와조 평슬라브지붕 4층 다가구주택(7가구) 1층 71.87㎡(2가구) 2층 74.27㎡(1가구) 3층 70.35㎡(1가구) 4층 40.86㎡(1가구) 지1층 71.87㎡(2가구)]
658d35540b3dec65eea417e3,서울서부지방법원,서울서부지방법원\n2023타경51051,"서울특별시 서대문구 연희로39길 41-16, 1층103호 (홍은동,힐튼타운)\n[집합건물 철근콘크리트구조 72.87㎡]"
658d35540b3dec65eea417e5,서울서부지방법원,서울서부지방법원\n2023타경51075,"서울특별시 마포구 와우산로26길 9-8, 3층301호 (창전동,어반하우스2)\n[집합건물 철근콘크리트구조 24.54㎡]"
658d35540b3dec65eea417e7,서울서부지방법원,서울서부지방법원\n2023타경51204,"서울특별시 은평구 진흥로 114, 4층404호 (녹번동,에스클래스)\n[집합건물 철근콘크리트구조 26.48㎡]"
658d35540b3dec65eea417e9,서울서부지방법원,서울서부지방법원\n2023타경51532,"서울특별시 은평구 갈현로9길 3, 비동 4층401호 (역촌동,서흥하이빌)\n[집합건물 철근콘크리트구조 44.49㎡]"
658d35540b3dec65eea417eb,서울서부지방법원,서울서부지방법원\n2023타경51679,"서울특별시 마포구 모래내로1길 17, 6층601호 (성산동,상암퍼스티지 더올림 오피스텔)\n[집합건물 철근콘크리트구조 17.30㎡]"
658d35540b3dec65eea417ed,서울서부지방법원,서울서부지방법원\n2023타경51754,서울특별시 마포구 성산동 617-1\n[토지 대 152㎡]\n서울특별시 마포구 성미산로13길 58\n[건물 벽돌조 평스라브지붕 2층 다가구주택(3가구) 1층 80.60㎡ 2층 83.39㎡]
658d35540b3dec65eea417ef,서울서부지방법원,서울서부지방법원\n2023타경51907,"서울특별시 서대문구 모래내로 151, 3층303호 (남가좌동,디엠씨엘가101동)\n[집합건물 철근콘크리트조 17.23㎡]"
658d35540b3dec65eea417f1,서울서부지방법원,서울서부지방법원\n2023타경52023,"서울특별시 서대문구 연희로39마길 10, 3층303호 (홍은동,대호아트빌)\n[집합건물 철근콘크리트구조 28.05㎡]"
658d35540b3dec65eea417f3,서울서부지방법원,서울서부지방법원\n2023타경52078\n2023타경53798\n(중복),"서울특별시 용산구 한강대로 95, 22층 에이동2204호 (한강로2가,래미안용산더센트럴)\n[집합건물 철근콘크리트구조 161.48㎡]"
658d35540b3dec65eea417f5,서울서부지방법원,서울서부지방법원\n2023타경52177,"서울특별시 마포구 망원로3길 24-7, 4층401호\n[집합건물 철근콘크리트구조 49.65㎡]"
658d35540b3dec65eea417f7,서울서부지방법원,서울서부지방법원\n2023타경52214,"서울특별시 은평구 가좌로 288-3, 4층402호 (신사동,세영카이저)\n[집합건물 철근콘크리트구조 29.5㎡]"
658d35540b3dec65eea417f9,서울서부지방법원,서울서부지방법원\n2023타경52283,"서울특별시 은평구 통일로71가길 16, 에이동 6층601호 (대조동,그린힐)\n[집합건물 철근콘크리트구조 43.08㎡]"
658d35540b3dec65eea417fb,서울서부지방법원,서울서부지방법원\n2023타경52320,"서울특별시 은평구 갈현로 76, 101동 5층502호 (역촌동,씨티뷰)\n[집합건물 철근콘크리트구조 29.98㎡]"
658d35540b3dec65eea417fd,서울서부지방법원,서울서부지방법원\n2023타경52450,"서울특별시 마포구 신촌로 224, 7층 701호 (아현동,우리가)\n[집합건물 철근콘크리트구조 25.08㎡]"
658d35540b3dec65eea417ff,서울서부지방법원,서울서부지방법원\n2023타경52528,"서울특별시 은평구 갈현로 22-1, 2층 201호\n[집합건물 철근콘크리트조 48.42㎡]"
658d35540b3dec65eea41801,서울서부지방법원,서울서부지방법원\n2023타경52559,"서울특별시 서대문구 홍은중앙로5길 74, 8층801호\n[집합건물 철근콘크리트조 84.92㎡ 갑구5번 임세원 4분의 1 지분 전부]"
658d35540b3dec65eea41803,서울서부지방법원,서울서부지방법원\n2023타경52689,서울특별시 서대문구 북아현동 93-2\n[토지 대 16㎡ 갑구 7번 2분의 1 주식회사 오행복지분 전부]
658d35540b3dec65eea41805,서울서부지방법원,서울서부지방법원\n2023타경52689,서울특별시 서대문구 북아현동 94\n[토지 대 60㎡ 갑구 7번 2분의 1 주식회사 오행복지분 전부]\n서울특별시 서대문구 북아현동 94\n[건물 벽돌조 기와지붕 2층 영업용 1층 33.06㎡ 2층 33.06㎡]
658d35540b3dec65eea41807,서울서부지방법원,서울서부지방법원\n2023타경52818,"서울특별시 마포구 월드컵로34길 20, 5층510호 (성산동,동우 자인채 스토리 상암)\n[집합건물 철근콘크리트구조 16.35㎡]"
658d35540b3dec65eea41809,서울서부지방법원,서울서부지방법원\n2023타경52887,"서울특별시 은평구 진흥로7가길 4-2, 4층402호 (역촌동,한경 내담채)\n[집합건물 철근콘크리트구조 28.14㎡]"
658d35540b3dec65eea4180b,서울서부지방법원,서울서부지방법원\n2023타경52900,서울특별시 용산구 효창동 5-178\n[토지 대 247.9㎡]\n서울특별시 용산구 백범로47나길 16\n[건물 벽돌조 평슬래브지붕 2층 다가구용 단독주택 1층 128.04㎡ 2층 127.4㎡ 지층 133.24㎡]
658d35540b3dec65eea4180d,서울서부지방법원,서울서부지방법원\n2023타경53040,"서울특별시 은평구 연서로9길 12-2, 5층 501호\n[집합건물 철근콘크리트구조 50.33㎡ 경량철골구조 22.85㎡]"
658d35540b3dec65eea4180f,서울서부지방법원,서울서부지방법원\n2023타경53187,"서울특별시 은평구 갈현로 333-6, 에이동 3층 304호 (갈현동,동진홈타운)\n[집합건물 철근콘크리트구조 27.910㎡]"
658d35540b3dec65eea41811,서울서부지방법원,서울서부지방법원\n2023타경53262,"서울특별시 서대문구 증가로24바길 23, 1층101호 (북가좌동,대성아파트)\n[집합건물 철근콘크리트조 82.84㎡]"
658d35540b3dec65eea41813,서울서부지방법원,서울서부지방법원\n2023타경53453,"서울특별시 용산구 청파로71가길 41-1, 1층\n[집합건물 벽돌조 65.72㎡]"
658d35540b3dec65eea41815,서울서부지방법원,서울서부지방법원\n2023타경53590,"서울특별시 마포구 성미산로11길 92, 비동 4층 403호 (성산동,바움샤인빌)\n[집합건물 철근콘크리트구조 29.97㎡]"
658d35540b3dec65eea41817,서울서부지방법원,서울서부지방법원\n2023타경53637\n2023타경53972\n(중복),서울특별시 용산구 두텁바위로13길 8-7\n[건물 목조기와지붕 단층주택 52.08㎡]\n서울특별시 용산구 후암동 192-12\n[토지 대 102.1㎡]
658d35540b3dec65eea41819,서울서부지방법원,서울서부지방법원\n2023타경53699,"서울특별시 마포구 삼개로 38, 3동 1층106호 (도화동,도화3지구우성아파트)\n[집합건물 철근콘크리트조 79.97㎡]"
658d35540b3dec65eea4181b,서울서부지방법원,서울서부지방법원\n2023타경53705,"서울특별시 은평구 연서로18가길 16-36, 5층501호 (대조동,대조온세빌)\n[집합건물 철근콘크리트구조 74.82㎡]"
658d35540b3dec65eea4181d,서울서부지방법원,서울서부지방법원\n2023타경53842,"서울특별시 마포구 성암로 15, 지1층비01호 (성산동,금창타워)\n[집합건물 철근콘크리트조 40.22㎡]"
658d35550b3dec65eea4181f,서울서부지방법원,서울서부지방법원\n2023타경54081,"서울특별시 서대문구 연희로39길 20, 지하층2호\n[집합건물 벽돌조 54.98㎡]"
658d35550b3dec65eea41821,서울서부지방법원,서울서부지방법원\n2023타경54104,"서울특별시 은평구 서오릉로17길 10-17, 5층502호 (구산동,한솔하이빌)\n[집합건물 철근콘크리트구조 61.14㎡]"
658d35550b3dec65eea41823,서울서부지방법원,서울서부지방법원\n2023타경54227,"서울특별시 서대문구 독립문로 10, 108동 3층303호 (영천동,독립문삼호아파트)\n[집합건물 철근콘크리트조 84.78㎡]"
658d35550b3dec65eea41825,서울서부지방법원,서울서부지방법원\n2023타경54272,"서울특별시 은평구 연서로16길 9-8, 201호\n[집합건물 철근콘크리트조 66.78㎡]"
658d35550b3dec65eea41827,서울서부지방법원,서울서부지방법원\n2023타경54401,"서울특별시 서대문구 신촌로 189, 지하2층비208호 (대현동,이화인비따레오피스텔)\n[집합건물 철근콘크리트조 27.19㎡]"
658d35550b3dec65eea41829,서울서부지방법원,서울서부지방법원\n2023타경54470,"서울특별시 마포구 월드컵북로 235, 11동 8층805호 (동교동,성산시영아파트)\n[집합건물 철근 콘크리트조 59.43㎡]"
658d35550b3dec65eea4182b,서울서부지방법원,서울서부지방법원\n2023타경54562,"서울특별시 서대문구 증가로24라길 1, 에이동 2층 202호 (북가좌동,로운힐)\n[집합건물 철근콘크리트구조 50.96㎡]"
658d35550b3dec65eea4182d,서울서부지방법원,서울서부지방법원\n2023타경54715,"서울특별시 은평구 서오릉로 64-9, 2층201호 (녹번동,양지스카이뷰)\n[집합건물 철근콘크리트구조 52.24㎡]"
658d35550b3dec65eea4182f,서울서부지방법원,서울서부지방법원\n2023타경54739,서울특별시 은평구 역촌동 2-79\n[토지 대 113.7㎡]\n서울특별시 은평구 서오릉로 109-20\n[건물 블럭조 시멘트 기와지붕 단층주택 61.66㎡ 블럭조 슬래브지붕 단층주택 3.24㎡ 블럭조 슬래브지붕 단층주택 1.21㎡]
658d35550b3dec65eea41831,서울서부지방법원,서울서부지방법원\n2023타경54838,"서울특별시 은평구 가좌로7길 9-22, 1층\n[집합건물 벽돌조 40.62㎡]\n서울특별시 은평구 응암동 730-25\n[토지 대 96.7㎡ 갑구 4번 96.7분의 32.585 박군수지분 전부]"
658d35550b3dec65eea41833,서울서부지방법원,서울서부지방법원\n2023타경54852,"서울특별시 은평구 갈현로39길 4-4, 3층301호 (갈현동,호림리슈빌4차)\n[집합건물 철근콘크리트구조 29.82㎡]"
658d35550b3dec65eea41835,서울서부지방법원,서울서부지방법원\n2023타경54906,"서울특별시 은평구 갈현로 159-3, 5층501호 (구산동,예림빌6차)\n[집합건물 철근콘크리트구조 29.57㎡]"
658d35550b3dec65eea41837,서울서부지방법원,서울서부지방법원\n2023타경54937,"서울특별시 은평구 갈현로15길 20-6, 3층304호 (구산동,동우아이파크)\n[집합건물 철근콘크리트구조 29.53㎡]"
658d35550b3dec65eea41839,서울서부지방법원,서울서부지방법원\n2023타경54975,"서울특별시 은평구 은평로10길 17-12, 4층404호 (응암동,거성리젠시)\n[집합건물 철근콘크리트구조 37.05㎡]"
658d35550b3dec65eea4183b,서울서부지방법원,서울서부지방법원\n2023타경55084\n2023타경2974\n(중복),서울특별시 마포구 동교동 113-78\n[토지 대 96㎡]\n서울특별시 마포구 연희로 21-8\n[건물 세멘벽돌조 세멘와즙 평가건 주택1동 건평 15평 8홉]
658d35550b3dec65eea4183d,서울서부지방법원,서울서부지방법원\n2023타경55169,"서울특별시 은평구 통일로 1034, 103동 30층3003호 (진관동,은평스카이뷰자이)\n[집합건물 철근콘크리트구조 84.3363㎡]"
658d35550b3dec65eea4183f,서울서부지방법원,서울서부지방법원\n2023타경55220,"서울특별시 마포구 상암산로1길 52, 504동 12층1202호 (상암동,상암월드컵파크5단지)\n[집합건물 철근콘크리트조 104.69㎡]"
658d35550b3dec65eea41841,서울서부지방법원,서울서부지방법원\n2023타경55299,"서울특별시 은평구 불광로 50-8, 2층201호 (불광동,유성아이비)\n[집합건물 철근콘크리트구조 59.78㎡]"
658d35550b3dec65eea41843,서울서부지방법원,서울서부지방법원\n2023타경55350,"서울특별시 마포구 성미산로15길 49, 지하층02호\n[집합건물 철근콘크리트조 및 벽돌조 35.10㎡]"
658d35550b3dec65eea41845,서울서부지방법원,서울서부지방법원\n2023타경55442\n2023타경3151\n(중복),서울특별시 마포구 동교로23길 112\n[건물 벽돌조 세멘기와지붕 2층 주택 1층 51.64㎡ 2층 92.96㎡]\n서울특별시 마포구 성산동 226-12\n[토지 대 188.8㎡]
658d35550b3dec65eea41847,서울서부지방법원,서울서부지방법원\n2023타경55466,"서울특별시 용산구 효창원로8길 16, 101동 6층602호 (원효로4가,한성한강수아파트)\n[집합건물 철근콘크리트조 140.88㎡]"
658d35550b3dec65eea41849,서울서부지방법원,서울서부지방법원\n2023타경55497,"서울특별시 마포구 마포대로 115-8, 101동 24층 2405호 (공덕동,공덕삼성아파트)\n[집합건물 철근콘크리트 벽식구조 114.88㎡]"
658d35550b3dec65eea4184b,서울서부지방법원,서울서부지방법원\n2023타경55671,"서울특별시 서대문구 홍은중앙로5길 74, 2층 202호\n[집합건물 철근콘크리트조 84.92㎡]"
658d35550b3dec65eea4184d,서울서부지방법원,서울서부지방법원\n2023타경56483,서울특별시 마포구 서교동 346-49 2층\n[집합건물 벽돌조 80.86㎡]
658d35550b3dec65eea4184f,서울서부지방법원,서울서부지방법원\n2023타경56629,"서울특별시 서대문구 증가로30길 23, 3층 302호\n[집합건물 철근콘크리트조 60.85㎡]"
658d35550b3dec65eea41851,서울서부지방법원,서울서부지방법원\n2023타경56742,"서울특별시 용산구 백범로90길 90, 18층 101동 1801호 (문배동,용산케이씨씨웰츠타워)\n[집합건물 철근콘크리트구조 84.03㎡]"
658d35560b3dec65eea41853,서울서부지방법원,서울서부지방법원\n2023타경56926,"서울특별시 마포구 백범로37길 22, 4층 401호\n[집합건물 철근콘크리트조 52.45㎡]"
